iteration,id,x,y
52,12,9.90501e-06,5.82572e-07
52,13,-7.82022e-07,3.7299e-07
52,14,1.06674e-05,6.08243e-06
52,15,-2.84757e-05,-2.79565e-05
52,16,1.21494e-06,2.72261e-06
52,17,2.99335e-07,9.00479e-07
52,18,1.18592e-06,-2.13521e-06
52,19,2.30896e-06,-1.57874e-06
52,20,6.96392e-05,3.46335e-05
52,21,-1.46746e-06,-6.22978e-07
52,22,1.72827e-05,1.58459e-05
52,23,-2.82992e-06,3.09371e-07
52,24,-3.13518e-06,-1.05942e-06
52,25,-2.45627e-07,-7.56672e-07
52,26,1.54423e-05,2.26532e-06
52,27,1.4049e-06,3.00066e-07
52,28,-3.95452e-06,1.36972e-06
52,29,1.89321e-05,-1.23528e-07
53,0,-2.68665e-06,-2.90085e-06
53,1,-9.22629e-07,-2.32874e-06
53,2,2.57519e-07,-4.75865e-07
53,3,-2.12842e-05,-6.19852e-05
53,4,-3.7337e-05,-3.18269e-05
53,5,-1.1469e-06,-2.90125e-07
53,6,2.49149e-07,1.33572e-06
53,7,4.79221e-07,-1.96496e-07
53,8,-9.67234e-06,2.09898e-06
53,9,-3.23618e-07,1.82563e-06
53,10,1.22238e-07,6.83471e-08
53,11,2.99677e-07,-6.46957e-08
53,12,-2.19776e-06,-5.72137e-08
53,13,-9.01461e-08,-7.06565e-08
53,14,2.2827e-05,1.97737e-05
53,15,-1.36825e-06,7.50607e-05
53,16,2.7619e-06,6.60247e-06
53,17,7.73039e-07,4.64021e-07
53,18,1.01761e-06,-1.58024e-06
53,19,-4.5154e-06,3.4155e-06
53,20,-1.97532e-05,-1.09203e-05
53,21,-1.37699e-06,2.27169e-08
53,22,-4.09686e-06,-3.50785e-06
53,23,1.5985e-06,-2.00518e-07
53,24,5.86546e-07,-1.83795e-06
53,25,4.97347e-07,2.41533e-07
53,26,1.34985e-05,1.46959e-06
53,27,1.61326e-06,6.78327e-07
53,28,-1.37194e-05,1.02418e-05
53,29,1.02509e-05,-1.11892e-08
54,0,1.30971e-05,1.29816e-05
54,1,-5.17003e-07,-8.74019e-07
54,2,-2.07866e-07,4.02525e-07
54,3,-5.20839e-06,-1.59986e-05
54,4,2.52579e-05,7.77364e-06
54,5,-5.82902e-07,-1.65219e-07
54,6,8.44029e-07,5.53423e-06
54,7,4.33115e-07,-2.20852e-07
54,8,-6.86318e-06,8.1921e-06
54,9,9.97019e-08,-1.19084e-06
54,10,6.42112e-07,5.65802e-07
54,11,3.71831e-07,-7.49865e-08
54,12,-6.6086e-06,-3.6228e-07
54,13,2.56246e-07,-2.92399e-07
54,14,-9.7926e-06,-9.47328e-06
54,15,2.60256e-06,4.32845e-05
54,16,1.30345e-06,2.95825e-06
54,17,8.13564e-07,9.94775e-08
54,18,-2.91511e-07,8.72609e-07
54,19,-4.62045e-07,4.5636e-07
54,20,-2.35405e-05,-1.27815e-05
54,21,5.40212e-08,2.90123e-07
54,22,-1.15142e-05,-1.04789e-05
54,23,9.43169e-07,-1.16385e-07
54,24,2.1818e-06,-1.24068e-06
54,25,6.55098e-07,5.9054e-07
54,26,-8.73703e-06,-4.9408e-07
54,27,1.49863e-06,7.5815e-07
54,28,4.29384e-06,-4.40509e-06
54,29,-1.78419e-06,2.00964e-07
55,0,5.44144e-06,5.30923e-06
55,1,1.86766e-06,2.13435e-06
55,2,1.80086e-07,-3.02106e-07
55,3,9.65447e-06,2.7438e-05
55,4,3.53986e-05,2.10055e-05
55,5,-2.16572e-08,-5.02209e-08
55,6,4.20129e-08,-4.7919e-07
55,7,-7.99616e-07,1.68693e-07
55,8,2.0518e-07,1.26832e-06
55,9,5.84779e-08,-2.38087e-06
55,10,3.57832e-07,2.08363e-07
55,11,3.15248e-08,-2.6451e-08
55,12,-3.1418e-06,-2.33116e-07
55,13,-4.03299e-08,1.08617e-07
55,14,-1.60886e-05,-1.47617e-05
55,15,-8.89403e-06,-2.62047e-05
55,16,4.41034e-07,7.82695e-07
55,17,2.17414e-07,-2.00453e-07
55,18,-7.58458e-07,1.6651e-06
55,19,2.15225e-06,-1.53703e-06
55,20,4.55556e-05,2.1891e-05
55,21,7.85317e-07,3.15284e-07
55,22,7.39022e-06,6.67335e-06
55,23,-6.79252e-07,5.2622e-08
55,24,-1.02593e-07,-2.97969e-07
55,25,3.01392e-07,2.56924e-07
55,26,-1.20246e-05,-1.07048e-06
55,27,6.41595e-07,-2.08985e-07
55,28,9.16964e-06,-7.94859e-06
55,29,-7.34812e-06,2.49937e-07
56,0,-2.38896e-06,-2.47826e-06
56,1,-5.68151e-07,-1.12445e-06
56,2,6.43458e-08,-2.25532e-07
56,3,4.22125e-06,1.16315e-05
56,4,-1.02068e-05,-4.07058e-06
56,5,2.60799e-07,8.09759e-09
56,6,-3.59813e-07,-3.45061e-06
56,7,-4.72643e-07,9.79685e-08
56,8,3.64309e-06,-2.91138e-06
56,9,-1.99117e-07,-6.23887e-07
56,10,-3.94339e-07,-3.66211e-07
56,11,-1.38628e-07,-2.18329e-09
56,12,2.71222e-06,1.2277e-07
56,13,-2.03386e-07,1.03814e-07
56,14,9.37906e-06,7.45703e-06
56,15,-1.12783e-05,-5.10827e-05
56,16,-5.92745e-07,-1.4957e-06
56,17,-2.86957e-07,-1.57315e-07
56,18,4.71453e-07,-8.21179e-07
56,19,-7.3632e-08,8.34188e-09
56,20,2.38741e-05,1.03168e-05
56,21,-5.42305e-07,7.7675e-09
56,22,9.84066e-06,8.98548e-06
56,23,-1.15101e-06,1.02764e-07
56,24,-1.12712e-06,4.116e-07
56,25,-1.02989e-07,-1.488e-07
56,26,-3.73318e-06,-4.4232e-07
56,27,-2.63755e-08,-6.20909e-07
56,28,-3.04512e-07,-4.44932e-07
56,29,6.15976e-07,-3.85782e-09
57,0,-2.90065e-06,-2.92445e-06
57,1,2.01714e-07,-4.01399e-07
57,2,-7.7717e-08,-1.10961e-07
57,3,-3.93103e-06,-1.16351e-05
57,4,-2.84293e-05,-1.47994e-05
57,5,-4.83273e-08,-4.65839e-08
57,6,1.29809e-07,6.87037e-07
57,7,2.9505e-07,-9.18727e-08
57,8,1.12767e-07,1.05913e-06
57,9,-1.70009e-07,6.63634e-07
57,10,1.5053e-07,1.05716e-07
57,11,-7.07357e-10,-2.1854e-08
57,12,1.75916e-06,9.50948e-08
57,13,-1.19027e-07,-1.01561e-08
57,14,1.3192e-05,1.14245e-05
57,15,-2.52616e-06,2.40755e-06
57,16,5.51635e-07,1.1419e-06
57,17,3.0532e-07,-9.12817e-08
57,18,-5.52893e-07,1.30913e-06
57,19,-1.08005e-06,7.45783e-07
57,20,-2.69124e-05,-1.34616e-05
57,21,-3.94443e-07,-1.21928e-07
57,22,-2.9591e-06,-2.48981e-06
57,23,4.66694e-07,-5.79613e-08
57,24,-2.28401e-07,7.64883e-08
57,25,-2.94906e-07,-3.42319e-07
57,26,5.41887e-06,4.24786e-07
57,27,-3.4653e-07,-6.84869e-07
57,28,-5.02999e-06,3.32134e-06
57,29,3.7868e-06,-1.62115e-07
58,0,-1.82626e-07,-2.36191e-07
58,1,5.15928e-07,9.27232e-08
58,2,-1.36326e-07,-3.93013e-08
58,3,-1.37152e-06,-4.93e-06
58,4,4.86939e-06,2.03538e-06
58,5,-1.40094e-07,-6.59048e-08
58,6,2.4708e-07,1.19922e-06
58,7,4.2174e-07,-1.50386e-07
58,8,-1.77211e-06,1.90395e-06
58,9,-3.89983e-08,-8.30176e-07
58,10,2.63893e-07,2.02863e-07
58,11,6.8253e-08,-3.16893e-08
58,12,-1.73217e-07,-1.54887e-08
58,13,-1.00565e-08,-1.14682e-07
58,14,1.08799e-05,9.17994e-06
58,15,2.73541e-06,2.83008e-05
58,16,6.17439e-07,1.27748e-06
58,17,5.37201e-07,-1.34067e-07
58,18,-6.72797e-07,1.60167e-06
58,19,-8.18297e-08,3.79613e-08
58,20,-3.77425e-05,-1.84637e-05
58,21,2.73103e-07,-2.18307e-08
58,22,-8.60185e-06,-7.59583e-06
58,23,7.27384e-07,-8.91736e-08
58,24,2.68189e-07,-1.11466e-07
58,25,-2.99292e-07,-3.43065e-07
58,26,-7.49108e-06,-7.1759e-07
58,27,-1.29115e-07,-3.37153e-07
58,28,1.85739e-06,-1.27937e-06
58,29,-2.78564e-06,9.77543e-08
59,0,1.39153e-06,1.36142e-06
59,1,1.67149e-07,1.22265e-07
59,2,-1.27276e-08,-1.66582e-08
59,3,3.47775e-06,9.83338e-06
59,4,1.54832e-05,7.90324e-06
59,5,1.1187e-07,6.34811e-10
59,6,7.99347e-08,3.10821e-07
59,7,-4.91905e-07,-5.77088e-08
59,8,1.40888e-07,5.80099e-07
59,9,-1.51962e-07,-5.4219e-07
59,10,2.11783e-07,1.50238e-07
59,11,5.67451e-09,-2.27642e-08
59,12,-1.10169e-06,-7.21724e-08
59,13,-1.87634e-08,-1.00491e-07
59,14,7.13646e-06,5.84477e-06
59,15,2.04257e-07,-5.86393e-06
59,16,1.10923e-07,3.62444e-08
59,17,2.24396e-07,-1.7108e-07
59,18,-1.07209e-07,5.09024e-07
59,19,5.11943e-07,-3.8896e-07
59,20,5.05231e-05,2.22492e-05
59,21,2.19834e-07,2.81852e-08
59,22,-1.122e-06,-1.03222e-06
59,23,-4.27776e-07,2.04314e-08
59,24,-2.39916e-07,7.78923e-08
59,25,2.75495e-08,-4.66914e-09
59,26,-9.05248e-06,-8.58027e-07
59,27,-6.23546e-09,-1.28496e-07
59,28,3.48226e-06,-2.79531e-06
59,29,-2.46529e-06,9.21032e-08
60,0,6.55749e-07,6.45547e-07
60,1,-6.04255e-08,9.59593e-08
60,2,4.90713e-08,-5.33666e-09
60,3,5.6319e-07,1.45848e-06
60,4,7.51378e-06,3.98889e-06
60,5,1.44032e-07,-1.59931e-09
60,6,-3.00442e-08,-2.26699e-07
60,7,-1.72455e-07,-6.0155e-08
60,8,1.04747e-06,-2.75748e-07
60,9,-4.7458e-08,2.09434e-07
60,10,-1.82007e-07,-1.58143e-07
60,11,-4.30649e-08,-1.27136e-08
60,12,-1.10273e-07,-2.25377e-08
60,13,-1.63972e-08,-6.50269e-11
60,14,-4.99215e-06,-4.23217e-06
60,15,-2.09977e-06,-1.96534e-05
60,16,-2.78838e-07,-6.42773e-07
60,17,1.70383e-08,-1.56403e-07
60,18,2.65103e-07,-5.35371e-07
60,19,-5.88976e-07,3.66546e-07
60,20,6.21968e-05,2.79564e-05
60,21,9.37745e-08,3.40217e-08
60,22,3.93757e-06,3.45775e-06
60,23,-2.04452e-07,1.45063e-08
60,24,-1.5457e-07,3.13712e-08
60,25,1.67511e-07,1.57546e-07
60,26,5.85278e-07,-7.00584e-08
60,27,5.32068e-08,1.0242e-08
60,28,-4.10178e-06,2.25132e-06
60,29,4.43912e-06,-1.51996e-07
61,0,-6.74322e-07,-7.06005e-07
61,1,-1.08258e-07,-6.10384e-08
61,2,-9.29543e-08,-8.61712e-09
61,3,-1.44679e-06,-4.31121e-06
61,4,-9.56317e-06,-5.32616e-06
61,5,-1.25512e-07,-3.93008e-08
61,6,-7.75059e-08,-3.70445e-07
61,7,2.24939e-07,-5.85736e-08
61,8,3.46421e-07,-2.54741e-07
61,9,1.27412e-08,5.31642e-07
61,10,-6.01299e-08,-6.38348e-08
61,11,-1.11983e-08,-5.5198e-09
61,12,4.61564e-07,2.05044e-08
61,13,-1.52142e-08,5.01481e-08
61,14,-6.05144e-06,-5.01365e-06
61,15,-1.37849e-06,2.84602e-05
61,16,2.77498e-07,4.97922e-07
61,17,-1.27028e-07,3.97769e-08
61,18,-2.19739e-07,4.67831e-07
61,19,-7.59819e-07,4.80622e-07
61,20,-1.22908e-05,-7.66799e-06
61,21,-1.88991e-09,2.68429e-08
61,22,1.43629e-07,1.35652e-07
61,23,6.13875e-07,-5.41338e-08
61,24,-9.52903e-08,4.33231e-09
61,25,-1.18713e-07,-1.115e-07
61,26,5.16336e-06,3.51938e-07
61,27,7.08401e-09,6.83798e-08
61,28,2.79619e-06,-1.84756e-06
61,29,1.01281e-06,-3.84884e-08
62,0,1.374e-07,1.28756e-07
62,1,2.43837e-09,9.14081e-08
62,2,-1.9021e-08,-1.48751e-08
62,3,-1.11169e-06,-3.8126e-06
62,4,5.00667e-06,2.35906e-06
62,5,-1.68953e-07,-3.7806e-08
62,6,3.36273e-08,1.52755e-07
62,7,9.45696e-09,-8.78997e-08
62,8,-3.28511e-07,-1.81607e-08
62,9,-4.32308e-08,-8.28657e-08
62,10,3.43509e-08,2.32936e-08
62,11,4.735e-09,-1.92287e-09
62,12,-2.53755e-07,-2.56449e-08
62,13,-1.26752e-08,-2.22769e-08
62,14,9.98525e-07,8.03063e-07
62,15,-1.52752e-06,2.3557e-05
62,16,2.33382e-07,3.17385e-07
62,17,-1.39343e-07,1.14514e-07
62,18,-4.40574e-07,9.20435e-07
62,19,9.17487e-08,-8.8664e-08
62,20,-1.70724e-05,-8.55514e-06
62,21,-5.99238e-08,-1.22149e-08
62,22,-1.86824e-06,-1.63016e-06
62,23,-2.07751e-07,3.89041e-09
62,24,2.15643e-08,-1.94051e-08
62,25,-9.87696e-08,-9.46282e-08
62,26,3.07703e-06,2.37145e-07
62,27,1.2952e-08,-6.5852e-08
62,28,-2.39226e-07,-5.6056e-07
62,29,-1.70719e-06,6.39081e-08
63,0,3.57864e-07,3.63515e-07
63,1,6.10555e-08,3.47928e-08
63,2,3.54023e-08,-1.04536e-08
63,3,1.34856e-07,-5.43949e-07
63,4,6.64713e-06,3.34625e-06
63,5,3.89004e-08,-2.70265e-08
63,6,6.99852e-08,3.11519e-07
63,7,-1.0255e-07,-2.48963e-08
63,8,-6.35631e-07,1.01608e-07
63,9,-6.85208e-08,-3.8557e-07
63,10,6.28361e-08,5.08887e-08
63,11,1.27016e-08,-1.24409e-10
63,12,-2.00379e-07,-2.38941e-08
63,13,5.78285e-09,-7.60373e-09
63,14,4.26079e-06,3.49861e-06
63,15,-1.46704e-06,1.37001e-06
63,16,1.85849e-07,1.73717e-07
63,17,-6.38028e-08,6.46922e-08
63,18,-6.44064e-08,1.42055e-07
63,19,2.6791e-07,-1.76976e-07
63,20,-8.97103e-06,-4.47061e-06
63,21,-8.67461e-09,-4.66627e-09
63,22,-1.08196e-08,-1.02026e-08
63,23,-3.83563e-07,2.30691e-08
63,24,6.99341e-08,-2.0826e-08
63,25,4.80109e-08,1.83855e-08
63,26,-2.59223e-06,-3.197e-07
63,27,1.67092e-08,-5.09348e-08
63,28,-1.50921e-06,1.01766e-06
63,29,1.18565e-06,-3.23028e-08
64,0,-5.21737e-11,-4.56791e-09
64,1,7.27617e-08,-4.9899e-09
64,2,-1.93062e-08,-1.00711e-08
64,3,7.03998e-07,1.31585e-06
64,4,4.02939e-06,1.49923e-06
64,5,1.31251e-07,-1.31312e-08
64,6,2.6488e-08,9.89517e-08
64,7,8.64836e-08,-4.09387e-08
64,8,5.2983e-07,-1.53476e-07
64,9,-2.23308e-08,-1.77368e-07
64,10,1.36947e-09,-4.9167e-09
64,11,6.58496e-09,-1.50524e-09
64,12,1.01034e-07,5.71093e-09
64,13,1.34713e-08,8.08481e-09
64,14,8.51382e-08,5.56739e-08
64,15,5.34543e-07,-1.15611e-05
64,16,9.16648e-08,2.1615e-08
64,17,7.27437e-08,-5.62236e-08
64,18,1.93069e-07,-3.91635e-07
64,19,-2.30933e-08,1.60667e-08
64,20,1.60873e-05,5.84884e-06
64,21,3.574e-08,2.95218e-09
64,22,9.32909e-07,8.07771e-07
64,23,6.29762e-07,-4.76054e-08
64,24,-2.99098e-08,3.96909e-09
64,25,5.29549e-08,3.45076e-08
64,26,-2.19031e-06,-3.2228e-07
64,27,7.23862e-09,2.97743e-09
64,28,1.45335e-06,-1.58772e-06
64,29,7.14784e-07,-1.84257e-08
65,0,-1.7901e-07,-1.88609e-07
65,1,4.28576e-08,1.5841e-08
65,2,-1.63961e-08,-1.11358e-08
65,3,3.55914e-07,8.46663e-07
65,4,2.00322e-07,-3.64825e-07
65,5,1.22751e-07,-5.777e-09
65,6,-3.43892e-08,-1.59953e-07
65,7,5.59675e-08,-1.27585e-08
65,8,-3.25143e-07,2.34878e-08
65,9,-1.78343e-08,8.4484e-08
65,10,-2.97779e-08,-3.27178e-08
65,11,1.14821e-09,-3.26682e-09
65,12,2.47278e-07,2.00597e-08
65,13,1.00871e-09,-1.02806e-08
65,14,-2.06294e-06,-1.7084e-06
65,15,4.9274e-07,-1.46081e-07
65,16,-6.3073e-08,-8.51662e-08
65,17,2.34772e-08,-2.84108e-08
65,18,1.31196e-08,-2.48678e-08
65,19,-1.68099e-07,1.12143e-07
65,20,6.44126e-06,1.45376e-06
65,21,1.14934e-08,-2.43958e-09
65,22,3.8946e-07,3.34769e-07
65,23,-9.80674e-08,-2.42964e-09
65,24,-5.84428e-08,8.31712e-09
65,25,-1.48162e-08,-1.44988e-08
65,26,4.36902e-07,-6.52425e-08
65,27,-5.54065e-09,2.16088e-08
65,28,3.60351e-07,-3.66604e-07
65,29,4.03015e-07,-9.0444e-09
66,0,-1.30589e-07,-1.38797e-07
66,1,2.70152e-09,1.47101e-08
66,2,-1.18845e-08,-1.02973e-08
66,3,-1.58837e-07,-4.96127e-07
66,4,-1.86471e-06,-1.02366e-06
66,5,2.45503e-08,-1.78702e-08
66,6,5.51692e-08,2.27017e-07
66,7,1.98677e-08,4.94028e-09
66,8,-6.58538e-07,1.04255e-07
66,9,-8.88698e-09,1.84442e-07
66,10,-6.63426e-09,-1.09005e-08
66,11,-1.57017e-09,-4.14761e-09
66,12,1.58065e-07,1.13863e-08
66,13,-1.00406e-09,-8.01293e-09
66,14,1.83469e-06,1.50172e-06
66,15,2.41557e-07,5.62834e-06
66,16,1.26166e-07,9.72065e-08
66,17,-2.46998e-08,1.20075e-08
66,18,-9.37563e-08,1.89012e-07
66,19,-7.86108e-08,5.05704e-08
66,20,-6.72914e-06,-3.14308e-06
66,21,-2.47066e-08,-7.63683e-09
66,22,-3.73181e-07,-3.26751e-07
66,23,-3.82542e-07,1.94879e-08
66,24,7.0509e-08,-2.7824e-08
66,25,-2.50695e-08,-2.23752e-08
66,26,1.22422e-06,1.38128e-07
66,27,1.25365e-08,-2.47476e-08
66,28,-3.90067e-07,4.50223e-07
66,29,-2.48679e-07,2.77444e-09
67,0,2.24834e-07,2.2676e-07
67,1,-1.91477e-08,-6.3537e-09
67,2,6.98699e-09,-9.14708e-10
67,3,-2.61253e-07,-6.90144e-07
67,4,1.4158e-06,4.4729e-07
67,5,-3.28363e-08,-1.8746e-08
67,6,2.38957e-08,9.29798e-08
67,7,-2.14596e-08,3.58425e-09
67,8,-6.14384e-07,1.05611e-07
67,9,1.12527e-09,-1.46434e-08
67,10,1.83078e-08,1.03631e-08
67,11,7.98277e-10,-3.3802e-09
67,12,-8.27799e-08,-1.1767e-08
67,13,5.94309e-10,-1.13516e-09
67,14,-9.0368e-07,-7.53566e-07
67,15,4.13638e-08,-4.23758e-06
67,16,4.82534e-08,9.17441e-09
67,17,-4.19679e-08,2.81863e-08
67,18,-3.62635e-08,7.36475e-08
67,19,8.30367e-08,-5.54648e-08
67,20,8.55387e-06,2.72928e-06
67,21,-2.21619e-08,-6.49519e-09
67,22,-2.73789e-07,-2.3868e-07
67,23,3.38595e-07,-2.80508e-08
67,24,7.43651e-08,-2.92847e-08
67,25,-9.15151e-09,-1.06866e-08
67,26,7.91744e-07,6.7075e-08
67,27,1.01779e-08,-1.08822e-08
67,28,3.76649e-07,-4.13466e-07
67,29,-3.79618e-07,3.97064e-09
68,0,-7.09433e-08,-7.4061e-08
68,1,-1.33387e-08,-3.64413e-09
68,2,1.63353e-08,3.77356e-09
68,3,-1.81651e-07,-4.78656e-07
68,4,2.58862e-06,9.72654e-07
68,5,3.40225e-08,4.07621e-09
68,6,-6.95375e-10,-1.02058e-08
68,7,4.33019e-08,-3.09804e-10
68,8,4.84466e-07,-1.02905e-07
68,9,5.4714e-09,-9.73949e-08
68,10,-2.76875e-09,-2.54733e-09
68,11,1.85128e-09,-4.9791e-10
68,12,-1.07939e-07,-1.11957e-08
68,13,1.39349e-09,2.30373e-09
68,14,-1.1368e-06,-9.45323e-07
68,15,1.58143e-07,-6.93954e-06
68,16,-4.1339e-08,-4.57953e-08
68,17,2.36272e-09,-1.3548e-09
68,18,7.28988e-08,-1.45386e-07
68,19,-9.079e-08,6.16415e-08
68,20,4.70498e-06,8.93791e-07
68,21,1.64238e-08,1.5216e-09
68,22,3.7357e-07,3.238e-07
68,23,2.59098e-07,-2.27713e-08
68,24,-7.71768e-08,1.93497e-08
68,25,1.15523e-08,7.64832e-09
68,26,-3.0276e-07,-1.9057e-07
68,27,4.68402e-09,1.03005e-08
68,28,3.44724e-07,-3.86859e-07
68,29,4.05527e-08,-1.17848e-09
69,0,-1.861e-07,-1.91369e-07
69,1,-5.72417e-09,-1.4412e-09
69,2,-1.00623e-08,-6.0995e-09
69,3,4.07138e-08,1.05443e-07
69,4,-1.38963e-06,-6.43355e-07
69,5,1.67195e-08,-7.2234e-09
69,6,-1.2708e-08,-5.98087e-08
69,7,3.17717e-08,1.81041e-09
69,8,6.01436e-08,-5.46991e-08
69,9,3.8223e-10,1.50333e-09
69,10,-9.23887e-09,-7.29429e-09
69,11,6.23665e-10,5.39478e-11
69,12,2.53014e-08,2.10074e-09
69,13,1.51418e-09,2.82306e-09
69,14,1.49328e-06,1.2268e-06
69,15,4.22131e-07,6.00164e-06
69,16,-3.98787e-08,-3.64765e-08
69,17,2.41148e-08,-1.6074e-08
69,18,2.84214e-08,-5.71855e-08
69,19,-5.39124e-08,3.63046e-08
69,20,1.21859e-07,-1.28665e-06
69,21,2.09486e-08,2.5532e-09
69,22,2.11191e-08,1.65916e-08
69,23,-2.6511e-07,1.0021e-08
69,24,5.3479e-09,-1.24468e-08
69,25,9.98693e-09,7.2634e-09
69,26,-4.39101e-07,-6.2792e-08
69,27,2.47244e-09,8.16767e-09
69,28,-1.46615e-08,5.51042e-08
69,29,2.28241e-07,-3.72876e-09
70,0,6.70751e-09,2.75327e-09
70,1,6.35755e-09,1.60921e-09
70,2,5.18023e-09,1.66318e-09
70,3,1.1717e-07,3.06205e-07
70,4,3.06498e-07,-2.96906e-07
70,5,-7.06648e-09,-6.03051e-09
70,6,-1.51672e-08,-6.96849e-08
70,7,-1.98461e-08,5.88531e-09
70,8,-2.15207e-07,2.75322e-08
70,9,-1.96844e-09,4.97883e-08
70,10,-4.15377e-09,-3.48056e-09
70,11,9.85949e-12,3.29877e-10
70,12,5.802e-08,5.93715e-09
70,13,4.75068e-10,-1.38217e-09
70,14,1.18209e-06,9.63544e-07
70,15,4.34458e-07,4.96804e-06
70,16,4.60062e-08,2.5813e-08
70,17,-1.82807e-09,1.79665e-09
70,18,-1.2751e-08,2.65202e-08
70,19,1.2521e-08,-8.08623e-09
70,20,-2.23425e-06,-1.69176e-06
70,21,-2.39145e-08,-7.76766e-09
70,22,-2.02303e-07,-1.75699e-07
70,23,-2.61555e-07,9.19657e-09
70,24,4.21099e-08,-1.64366e-08
70,25,-1.14616e-09,-8.98578e-10
70,26,1.5904e-07,6.82412e-08
70,27,2.76442e-10,3.55264e-10
70,28,-1.78641e-07,2.19495e-07
70,29,-4.36097e-08,4.8543e-10
71,0,9.23838e-08,8.98604e-08
71,1,-3.7665e-09,-8.45999e-10
71,2,5.57737e-09,3.68161e-09
71,3,8.61453e-08,2.25584e-07
71,4,8.62107e-07,1.33004e-07
71,5,-1.76101e-08,-4.22122e-09
71,6,1.73381e-08,7.05744e-08
71,7,-1.72201e-08,4.59119e-09
71,8,-1.21519e-07,4.29856e-09
71,9,-9.33938e-10,2.69085e-08
71,10,1.34281e-09,7.68494e-10
71,11,-2.97043e-10,4.67841e-10
71,12,-1.48415e-08,-9.75058e-10
71,13,-4.16618e-11,-3.11474e-09
71,14,-5.7998e-08,-6.43047e-08
71,15,2.14971e-07,-3.27557e-06
71,16,6.39662e-08,3.53719e-08
71,17,-1.4529e-08,1.05161e-08
71,18,-7.0575e-09,1.52254e-08
71,19,3.79912e-08,-2.50707e-08
71,20,-2.01569e-06,-1.55844e-06
71,21,-2.31088e-08,-6.7288e-09
71,22,1.20016e-07,1.04765e-07
71,23,-5.52974e-08,-4.09592e-09
71,24,-1.7507e-09,-8.47701e-09
71,25,-5.5875e-09,-3.78386e-09
71,26,4.3495e-07,1.23868e-07
71,27,-1.06641e-09,-3.57426e-09
71,28,-2.66916e-08,1.51021e-08
71,29,-5.1333e-08,6.97108e-10
72,0,-3.41663e-08,-3.74743e-08
72,1,-7.61653e-09,-1.69621e-09
72,2,-1.59529e-10,-6.78179e-10
72,3,-7.73177e-08,-2.02258e-07
72,4,-2.11822e-07,-1.04727e-07
72,5,3.44567e-09,8.09829e-10
72,6,-1.17073e-08,-5.1881e-08
72,7,-5.61529e-09,1.39875e-09
72,8,2.67423e-07,-8.02818e-08
72,9,1.59183e-09,-3.21396e-08
72,10,2.59367e-09,2.40028e-09
72,11,-1.49903e-10,4.01696e-10
72,12,-3.2334e-08,-2.76713e-09
72,13,6.35563e-10,3.135e-09
72,14,-6.24556e-07,-5.18635e-07
72,15,8.84085e-08,-2.10299e-06
72,16,4.9454e-09,-2.1149e-08
72,17,8.15943e-09,-5.23959e-09
72,18,-2.43306e-09,5.83123e-09
72,19,-2.72445e-09,2.14145e-09
72,20,3.8652e-06,1.11348e-06
72,21,7.62833e-09,1.92571e-09
72,22,3.70433e-08,3.10603e-08
72,23,1.03195e-07,-6.31189e-09
72,24,-2.21363e-08,3.22965e-09
72,25,3.00031e-09,2.50564e-09
72,26,-3.87668e-08,-1.06667e-08
72,27,-8.60589e-10,-2.76837e-09
72,28,5.74128e-08,-9.15919e-08
72,29,-2.81089e-08,5.4856e-10
73,0,-3.05133e-08,-3.30317e-08
73,1,4.19092e-09,1.28514e-09
73,2,-2.82737e-09,-1.66421e-09
73,3,-8.94729e-08,-2.34615e-07
73,4,-4.6991e-07,-8.52853e-08
73,5,9.57207e-09,2.71051e-09
73,6,-1.23948e-08,-6.07258e-08
73,7,6.31777e-09,-1.3624e-09
73,8,1.00311e-07,-3.49776e-08
73,9,9.82731e-10,-1.80325e-08
73,10,-9.99397e-11,3.80439e-10
73,11,1.63359e-10,2.60873e-10
73,12,9.23557e-09,1.2411e-09
73,13,8.67284e-10,1.48933e-09
73,14,6.07156e-07,4.89024e-07
73,15,1.38493e-07,2.03803e-06
73,16,-2.67413e-08,-3.99384e-08
73,17,9.29244e-09,-5.97445e-09
73,18,2.93438e-09,-5.74607e-09
73,19,-2.29152e-08,1.56368e-08
73,20,2.80673e-06,-1.13058e-07
73,21,1.67464e-08,4.94368e-09
73,22,-2.81626e-08,-2.54807e-08
73,23,5.71457e-08,-2.63154e-09
73,24,-9.38507e-09,5.7366e-09
73,25,8.88959e-10,4.80496e-10
73,26,-2.54871e-07,-7.20484e-08
73,27,1.6994e-09,5.36586e-09
73,28,4.60786e-08,-6.48191e-08
73,29,-1.21939e-08,4.40822e-10
74,0,-4.85356e-09,-6.08949e-09
74,1,-2.92325e-09,-6.78878e-10
74,2,2.87155e-10,-3.47069e-12
74,3,1.1713e-07,3.05554e-07
74,4,1.35486e-07,3.33654e-08
74,5,-7.99587e-09,-2.0642e-09
74,6,1.57081e-08,6.44411e-08
74,7,-5.17273e-09,1.5679e-09
74,8,-1.05839e-07,2.62614e-08
74,9,2.68566e-10,9.06507e-10
74,10,-1.37758e-09,-6.6089e-10
74,11,3.1999e-10,1.90461e-10
74,12,2.92181e-08,3.15854e-09
74,13,-4.37775e-11,-3.72394e-09
74,14,4.74356e-09,-1.19643e-09
74,15,4.31921e-07,-3.97624e-07
74,16,-8.87991e-09,-5.50247e-09
74,17,-1.86492e-09,1.67799e-09
